city,latina_name,tariff_name,tariff_price,tariff_speed,wifi_router_price,is_first_month_free,is_correct_info,additional_info
Нерчинск,Nerchinsk,Технологии доступа,450,100,150,False,True,+ Облако Mail.ru 8 Гб
Нерчинск,Nerchinsk,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Нерчинск,Nerchinsk,Игровой,890,300,150,False,True,
Нерчинск,Nerchinsk,Технологии доступа PRO,890,300,150,False,True,+ Облако Mail.ru 8 Гб
Нерчинск,Nerchinsk,Игровой,890,8,85,False,True,
Нерчинск,Nerchinsk,Игровой,890,100,100,False,True,
Нерчинск,Nerchinsk,Технологии доступа PRO,890,100,100,False,True,+ Облако Mail.ru 8 Гб
Нерчинск,Nerchinsk,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Нерчинск,Nerchinsk,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Тогул,Togul,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Тогул,Togul,Апгрейд,500,500,100,False,False,
Тогул,Togul,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Тогул,Togul,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Тогул,Togul,Игровой,890,890,100,False,False,
Калтан,Kaltan,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Калтан,Kaltan,Технологии доступа,450,50,150,False,True,+ Облако Mail.ru 8 Гб
Калтан,Kaltan,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Калтан,Kaltan,Игровой,890,200,150,False,True,
Калтан,Kaltan,Игровой,890,8,85,False,True,
Калтан,Kaltan,Игровой,890,100,100,False,True,
Калтан,Kaltan,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Калтан,Kaltan,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Купино,Kupino,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Купино,Kupino,Технологии доступа,450,100,150,False,True,+ Облако Mail.ru 8 Гб
Купино,Kupino,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Купино,Kupino,СуперИнтернет 2.0,800,300,150,False,True,
Купино,Kupino,СуперИнтернет 2.0,800,100,100,False,True,
Купино,Kupino,Игровой,890,8,85,False,True,
Купино,Kupino,Игровой,890,100,100,False,True,
Купино,Kupino,Игровой,890,200,150,False,True,
Купино,Kupino,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Купино,Kupino,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Чернореченский,Chernorechenskij,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Чернореченский,Chernorechenskij,Апгрейд,500,500,100,False,False,
Чернореченский,Chernorechenskij,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Чернореченский,Chernorechenskij,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Чернореченский,Chernorechenskij,Игровой,890,890,100,False,False,
Тайшет,Tajshet,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Тайшет,Tajshet,Апгрейд,500,500,100,False,False,
Тайшет,Tajshet,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Тайшет,Tajshet,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Тайшет,Tajshet,Игровой,890,890,100,False,False,
Черепаново,Cherepanovo,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Черепаново,Cherepanovo,Технологии доступа,450,100,150,False,True,+ Облако Mail.ru 8 Гб
Черепаново,Cherepanovo,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Черепаново,Cherepanovo,СуперИнтернет 2.0,800,300,150,False,True,
Черепаново,Cherepanovo,СуперИнтернет 2.0,800,100,100,False,True,
Черепаново,Cherepanovo,Игровой,890,8,85,False,True,
Черепаново,Cherepanovo,Игровой,890,100,100,False,True,
Черепаново,Cherepanovo,Игровой,890,200,150,False,True,
Черепаново,Cherepanovo,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Черепаново,Cherepanovo,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Солтон,Solton,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Солтон,Solton,Апгрейд,500,500,100,False,False,
Солтон,Solton,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Солтон,Solton,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Солтон,Solton,Игровой,890,890,100,False,False,
Верх-Чебула,Verh-Chebula,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Верх-Чебула,Verh-Chebula,Апгрейд,500,500,100,False,False,
Верх-Чебула,Verh-Chebula,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Верх-Чебула,Verh-Chebula,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Верх-Чебула,Verh-Chebula,Игровой,890,890,100,False,False,
Кабанск,Kabansk,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Кабанск,Kabansk,Апгрейд,500,500,100,False,False,
Кабанск,Kabansk,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Кабанск,Kabansk,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Кабанск,Kabansk,Игровой,890,890,100,False,False,
Шерегеш,Sheregesh,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Шерегеш,Sheregesh,Апгрейд,500,500,100,False,False,
Шерегеш,Sheregesh,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Шерегеш,Sheregesh,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Шерегеш,Sheregesh,Игровой,890,890,100,False,False,
Молодежный,Molodezhnyj,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Молодежный,Molodezhnyj,Апгрейд,500,500,100,False,False,
Молодежный,Molodezhnyj,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Молодежный,Molodezhnyj,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Молодежный,Molodezhnyj,Игровой,890,890,100,False,False,
Нечаевский,Nechaevskij,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Нечаевский,Nechaevskij,Апгрейд,500,500,100,False,False,
Нечаевский,Nechaevskij,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Нечаевский,Nechaevskij,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Нечаевский,Nechaevskij,Игровой,890,890,100,False,False,
Смоленское,Smolenskoe,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Смоленское,Smolenskoe,Апгрейд,500,500,100,False,False,
Смоленское,Smolenskoe,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Смоленское,Smolenskoe,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Смоленское,Smolenskoe,Игровой,890,890,100,False,False,
Каратузское,Karatuzskoe,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Каратузское,Karatuzskoe,Апгрейд,500,500,100,False,False,
Каратузское,Karatuzskoe,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Каратузское,Karatuzskoe,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Каратузское,Karatuzskoe,Игровой,890,890,100,False,False,
Первомайское,Pervomajskoe,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Первомайское,Pervomajskoe,Апгрейд,500,500,100,False,False,
Первомайское,Pervomajskoe,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Первомайское,Pervomajskoe,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Первомайское,Pervomajskoe,Игровой,890,890,100,False,False,
Егозово,Egozovo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Егозово,Egozovo,Апгрейд,500,500,100,False,False,
Егозово,Egozovo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Егозово,Egozovo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Егозово,Egozovo,Игровой,890,890,100,False,False,
Верх-Ирмень,Verh-Irmen,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Верх-Ирмень,Verh-Irmen,Апгрейд,500,500,100,False,False,
Верх-Ирмень,Verh-Irmen,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Верх-Ирмень,Verh-Irmen,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Верх-Ирмень,Verh-Irmen,Игровой,890,890,100,False,False,
Марьяновка,Marjanovka,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Марьяновка,Marjanovka,Апгрейд,500,500,100,False,False,
Марьяновка,Marjanovka,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Марьяновка,Marjanovka,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Марьяновка,Marjanovka,Игровой,890,890,100,False,False,
Клейзавода,Klejzavoda,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Клейзавода,Klejzavoda,Апгрейд,500,500,100,False,False,
Клейзавода,Klejzavoda,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
